regulator	target	category	evidence	source	regulator.association.disease	target.association.disease	is_regulator_in_disease	is_target_in_disease	target.reg	regulator.reg
ESR1	NQO1	tf-gene	Experimental	Transfac	Breast Neoplasms, Alzheimer Disease, Neoplasm Metastasis, Carcinoma, Coronary Artery Disease, Migraine Disorders, Obesity, Leiomyoma, Myocardial Infarction, Infertility, Male, Atherosclerosis, Prostatic Neoplasms, Adenocarcinoma, Carcinoma, Hepatocellular, Lung Neoplasms, Leukemia, Oligospermia, Bone Diseases, Metabolic, Disease Models, Animal, Disease Progression, Female Urogenital Diseases, Feminization, Glomerulonephritis, Liver Neoplasms, Mammary Neoplasms, Animal, Mammary Neoplasms, Experimental, Mesothelioma, Neoplasm Recurrence, Local, Peripheral Nervous System Diseases, Prostatic Intraepithelial Neoplasia, Psychoses, Substance-Induced, Urinary Bladder Neoplasms	Parkinson Disease, Precursor Cell Lymphoblastic Leukemia-Lymphoma, Asthma, Breast Neoplasms, Urinary Bladder Neoplasms, Leukemia, Myeloid, Multiple Myeloma, Carcinoma, Non-Small-Cell Lung, Colorectal Neoplasms, Occupational Diseases, Prostatic Neoplasms, Liver Diseases, Obesity, Cholestasis, Hemolytic-Uremic Syndrome, Kidney Diseases, Neoplasms, Experimental, Neurotoxicity Syndromes, Papilloma	TRUE	FALSE	1	1
ESR1	FOS	tf-gene	Experimental	Transfac	Breast Neoplasms, Alzheimer Disease, Neoplasm Metastasis, Carcinoma, Coronary Artery Disease, Migraine Disorders, Obesity, Leiomyoma, Myocardial Infarction, Infertility, Male, Atherosclerosis, Prostatic Neoplasms, Adenocarcinoma, Carcinoma, Hepatocellular, Lung Neoplasms, Leukemia, Oligospermia, Bone Diseases, Metabolic, Disease Models, Animal, Disease Progression, Female Urogenital Diseases, Feminization, Glomerulonephritis, Liver Neoplasms, Mammary Neoplasms, Animal, Mammary Neoplasms, Experimental, Mesothelioma, Neoplasm Recurrence, Local, Peripheral Nervous System Diseases, Prostatic Intraepithelial Neoplasia, Psychoses, Substance-Induced, Urinary Bladder Neoplasms	Hypertension, Reperfusion Injury, Carcinoma, Hepatocellular, Breast Neoplasms, Endometriosis, Seizures, Amphetamine-Related Disorders, Amyotrophic lateral sclerosis 1, Anxiety Disorders, Brain Injuries, Cocaine-Related Disorders, Epilepsy, Fibrous Dysplasia of Bone, Hemorrhage, Hyperkinesis, Infarction, Middle Cerebral Artery, Lung Neoplasms, Nervous System Diseases, Neurotoxicity Syndromes, Status Epilepticus, Substance Withdrawal Syndrome	TRUE	TRUE	1	1
ESR1	HSPB1	tf-gene	Experimental	PMID20584335	Breast Neoplasms, Alzheimer Disease, Neoplasm Metastasis, Carcinoma, Coronary Artery Disease, Migraine Disorders, Obesity, Leiomyoma, Myocardial Infarction, Infertility, Male, Atherosclerosis, Prostatic Neoplasms, Adenocarcinoma, Carcinoma, Hepatocellular, Lung Neoplasms, Leukemia, Oligospermia, Bone Diseases, Metabolic, Disease Models, Animal, Disease Progression, Female Urogenital Diseases, Feminization, Glomerulonephritis, Liver Neoplasms, Mammary Neoplasms, Animal, Mammary Neoplasms, Experimental, Mesothelioma, Neoplasm Recurrence, Local, Peripheral Nervous System Diseases, Prostatic Intraepithelial Neoplasia, Psychoses, Substance-Induced, Urinary Bladder Neoplasms	Charcot-Marie-Tooth disease, Type 2F, Neuronopathy, Distal Hereditary Motor, Type IIB, Carcinoma, Hepatocellular, Carcinoma, Squamous Cell, Carcinoma, Renal Cell, Multiple Myeloma, Colonic Neoplasms, HIV Infections, Leukemia, Myeloid, Acute, Adenocarcinoma of lung, Cardiomyopathy, Hypertrophic, Heart Failure, Hyperplasia, Mouth Neoplasms, Reperfusion Injury, Status Epilepticus, Stomach Neoplasms, Tongue Neoplasms	TRUE	TRUE	1	1
ESR1	TERT	tf-gene	Experimental	Transfac	Breast Neoplasms, Alzheimer Disease, Neoplasm Metastasis, Carcinoma, Coronary Artery Disease, Migraine Disorders, Obesity, Leiomyoma, Myocardial Infarction, Infertility, Male, Atherosclerosis, Prostatic Neoplasms, Adenocarcinoma, Carcinoma, Hepatocellular, Lung Neoplasms, Leukemia, Oligospermia, Bone Diseases, Metabolic, Disease Models, Animal, Disease Progression, Female Urogenital Diseases, Feminization, Glomerulonephritis, Liver Neoplasms, Mammary Neoplasms, Animal, Mammary Neoplasms, Experimental, Mesothelioma, Neoplasm Recurrence, Local, Peripheral Nervous System Diseases, Prostatic Intraepithelial Neoplasia, Psychoses, Substance-Induced, Urinary Bladder Neoplasms	Lung Neoplasms, Carcinoma, Hepatocellular, Breast Neoplasms, Glioma, Dyskeratosis Congenita, Prostatic Neoplasms, Idiopathic Pulmonary Fibrosis, Urinary Bladder Neoplasms, Anemia, Aplastic, Carcinoma, Non-Small-Cell Lung, Melanoma, Cri-du-Chat Syndrome, Ovarian Neoplasms, Uterine Cervical Neoplasms, Dyskeratosis Congenita, Autosomal Dominant, Leukemia, Myelogenous, Chronic, BCR-ABL Positive, Hoyeraal Hreidarsson syndrome, DYSKERATOSIS CONGENITA, AUTOSOMAL DOMINANT, 2, Carcinoma, Basal Cell, Coronary Artery Disease, Disease Progression, Kidney Diseases, Reperfusion Injury	TRUE	TRUE	1	1
ESR1	HTATIP2	tf-gene	Experimental	PMID20584335	Breast Neoplasms, Alzheimer Disease, Neoplasm Metastasis, Carcinoma, Coronary Artery Disease, Migraine Disorders, Obesity, Leiomyoma, Myocardial Infarction, Infertility, Male, Atherosclerosis, Prostatic Neoplasms, Adenocarcinoma, Carcinoma, Hepatocellular, Lung Neoplasms, Leukemia, Oligospermia, Bone Diseases, Metabolic, Disease Models, Animal, Disease Progression, Female Urogenital Diseases, Feminization, Glomerulonephritis, Liver Neoplasms, Mammary Neoplasms, Animal, Mammary Neoplasms, Experimental, Mesothelioma, Neoplasm Recurrence, Local, Peripheral Nervous System Diseases, Prostatic Intraepithelial Neoplasia, Psychoses, Substance-Induced, Urinary Bladder Neoplasms	Carcinoma, Hepatocellular	TRUE	TRUE	1	1
ESR1	CRHBP	tf-gene	Experimental	Transfac	Breast Neoplasms, Alzheimer Disease, Neoplasm Metastasis, Carcinoma, Coronary Artery Disease, Migraine Disorders, Obesity, Leiomyoma, Myocardial Infarction, Infertility, Male, Atherosclerosis, Prostatic Neoplasms, Adenocarcinoma, Carcinoma, Hepatocellular, Lung Neoplasms, Leukemia, Oligospermia, Bone Diseases, Metabolic, Disease Models, Animal, Disease Progression, Female Urogenital Diseases, Feminization, Glomerulonephritis, Liver Neoplasms, Mammary Neoplasms, Animal, Mammary Neoplasms, Experimental, Mesothelioma, Neoplasm Recurrence, Local, Peripheral Nervous System Diseases, Prostatic Intraepithelial Neoplasia, Psychoses, Substance-Induced, Urinary Bladder Neoplasms	Cocaine-Related Disorders	TRUE	FALSE	1	1
ESR1	CCND1	tf-gene	Experimental	PMID20584335	Breast Neoplasms, Alzheimer Disease, Neoplasm Metastasis, Carcinoma, Coronary Artery Disease, Migraine Disorders, Obesity, Leiomyoma, Myocardial Infarction, Infertility, Male, Atherosclerosis, Prostatic Neoplasms, Adenocarcinoma, Carcinoma, Hepatocellular, Lung Neoplasms, Leukemia, Oligospermia, Bone Diseases, Metabolic, Disease Models, Animal, Disease Progression, Female Urogenital Diseases, Feminization, Glomerulonephritis, Liver Neoplasms, Mammary Neoplasms, Animal, Mammary Neoplasms, Experimental, Mesothelioma, Neoplasm Recurrence, Local, Peripheral Nervous System Diseases, Prostatic Intraepithelial Neoplasia, Psychoses, Substance-Induced, Urinary Bladder Neoplasms	Colorectal Neoplasms, Prostatic Neoplasms, Carcinoma, Transitional Cell, Mammary Neoplasms, Experimental, Carcinoma, Breast Neoplasms, Multiple Myeloma, Carcinoma, Hepatocellular, Stomach Neoplasms, Leukemia, Lymphocytic, Chronic, B-Cell, Esophageal Neoplasms, Lung Neoplasms, Leukemia, Hyperplasia, Hyperparathyroidism, Carcinoma, Adenoid Cystic, von Hippel-Lindau Disease, Precancerous Conditions, Colonic Neoplasms, Brain Neoplasms, Kidney Neoplasms, Papilloma, Intestinal Polyps, Cecal Neoplasms, Cell Transformation, Neoplastic, Hemangiosarcoma, Mammary Neoplasms, Animal, Myocardial Ischemia, Neoplasms, Experimental, Salivary Gland Neoplasms, Urologic Neoplasms	TRUE	TRUE	1	1
ETS1	FOSL1	tf-gene	Experimental	Transfac	Lupus Erythematosus, Systemic, Celiac Disease, Reperfusion Injury		FALSE	FALSE	1	1
ETS1	THBD	tf-gene	Experimental	PMID20584335	Lupus Erythematosus, Systemic, Celiac Disease, Reperfusion Injury	Respiratory Distress Syndrome, Adult, Thrombophilia due to Thrombomodulin Defect, Myocardial Infarction, Thrombophilia, Thrombosis, Atypical hemolytic uremic syndrome, Disseminated Intravascular Coagulation, Leukemia, Promyelocytic, Acute, Pulmonary Embolism, Purpura, Thrombotic Thrombocytopenic, HEMOLYTIC UREMIC SYNDROME, ATYPICAL, SUSCEPTIBILITY TO, 6, Stomach Neoplasms	FALSE	FALSE	1	1
ETS1	CD53	tf-gene	Experimental	Transfac	Lupus Erythematosus, Systemic, Celiac Disease, Reperfusion Injury		FALSE	FALSE	1	1
ETS1	COL1A2	tf-gene	Experimental	PMID20584335	Lupus Erythematosus, Systemic, Celiac Disease, Reperfusion Injury	Osteogenesis imperfecta, type 3, Osteogenesis imperfecta, type 4, Osteogenesis imperfecta, type 2A, Osteoporosis, Oral Submucous Fibrosis, osteogenesis imperfecta tarda, Osteoarthritis, Abortion, Spontaneous, Ehlers-Danlos syndrome, cardiac valvular form, Ehlers-Danlos Syndrome, Type VII, Autosomal Dominant, Fibrosis, Heart Valve Diseases	FALSE	FALSE	1	1
ETS1	CD244	tf-gene	Experimental	Transfac	Lupus Erythematosus, Systemic, Celiac Disease, Reperfusion Injury	Arthritis, Rheumatoid	FALSE	FALSE	1	1
ETS1	PKD1	tf-gene	Experimental	PMID20584335	Lupus Erythematosus, Systemic, Celiac Disease, Reperfusion Injury	Polycystic Kidney Diseases, POLYCYSTIC KIDNEY DISEASE 1, Polycystic Kidney, Autosomal Dominant, Cysts	FALSE	FALSE	1	1
ETS1	ECE1	tf-gene	Experimental	PMID20584335	Lupus Erythematosus, Systemic, Celiac Disease, Reperfusion Injury	Hypertension, Hypertension, Essential, Heart Defects, Congenital, Hirschsprung Disease, Hirschsprung Disease, Cardiac Defects, and Autonomic Dysfunction, Autonomic Nervous System Diseases, Craniofacial Abnormalities, Diabetes Mellitus, Type 2	FALSE	FALSE	1	1
ETS1	ANGPT2	tf-gene	Experimental	PMID20584335	Lupus Erythematosus, Systemic, Celiac Disease, Reperfusion Injury	Hemangiosarcoma	FALSE	FALSE	1	1
ETS1	GRPR	tf-gene	Experimental	PMID20584335	Lupus Erythematosus, Systemic, Celiac Disease, Reperfusion Injury	Prostatic Neoplasms, Memory Disorders	FALSE	FALSE	1	1
ETS2	FOSL1	tf-gene	Experimental	Transfac	Breast Neoplasms, Craniofacial Abnormalities, Dermatitis, Allergic Contact, Nerve Degeneration		FALSE	FALSE	1	1
ETS2	CCND1	tf-gene	Experimental	Transfac	Breast Neoplasms, Craniofacial Abnormalities, Dermatitis, Allergic Contact, Nerve Degeneration	Colorectal Neoplasms, Prostatic Neoplasms, Carcinoma, Transitional Cell, Mammary Neoplasms, Experimental, Carcinoma, Breast Neoplasms, Multiple Myeloma, Carcinoma, Hepatocellular, Stomach Neoplasms, Leukemia, Lymphocytic, Chronic, B-Cell, Esophageal Neoplasms, Lung Neoplasms, Leukemia, Hyperplasia, Hyperparathyroidism, Carcinoma, Adenoid Cystic, von Hippel-Lindau Disease, Precancerous Conditions, Colonic Neoplasms, Brain Neoplasms, Kidney Neoplasms, Papilloma, Intestinal Polyps, Cecal Neoplasms, Cell Transformation, Neoplastic, Hemangiosarcoma, Mammary Neoplasms, Animal, Myocardial Ischemia, Neoplasms, Experimental, Salivary Gland Neoplasms, Urologic Neoplasms	FALSE	TRUE	1	1
ETS2	PLAU	tf-gene	Experimental	Transfac	Breast Neoplasms, Craniofacial Abnormalities, Dermatitis, Allergic Contact, Nerve Degeneration	Alzheimer Disease, Myocardial Infarction, Asthenozoospermia, Brain Edema, Intracranial Hemorrhages, Reperfusion Injury, Thrombosis, Neoplasm Metastasis, Prostatic Neoplasms, Asthma, Adenocarcinoma, Pancreatic Neoplasms, Carcinoma, Transitional Cell, Idiopathic Pulmonary Fibrosis, Stomach Neoplasms, Liver Cirrhosis, Bone Neoplasms, Angina Pectoris, Angina, Unstable, Anuria, Arterial Occlusive Diseases, Brain Ischemia, Carotid Artery Diseases, Cerebral Hemorrhage, Cerebral Infarction, Cerebrovascular Disorders, Coronary Disease, Embolism, Cholesterol, Glomerulonephritis, IGA, Graft Occlusion, Vascular, Heart Rupture, Post-Infarction, Hematuria, Hemorrhage, Hypotension, Infarction, Middle Cerebral Artery, Intracranial Embolism and Thrombosis, Ischemia, Neoplasm Invasiveness, Neoplasm Recurrence, Local, Nephritis, Pulmonary Embolism, Purpura, Schoenlein-Henoch, Sagittal Sinus Thrombosis, Stroke, Thromboembolism, Venous Thrombosis, Ventricular Fibrillation	FALSE	FALSE	1	1
ETS2	CDK1	tf-gene	Experimental	Transfac	Breast Neoplasms, Craniofacial Abnormalities, Dermatitis, Allergic Contact, Nerve Degeneration	Lymphoma, Large B-Cell, Diffuse	FALSE	FALSE	1	1
ETS2	TGM3	tf-gene	Experimental	Transfac	Breast Neoplasms, Craniofacial Abnormalities, Dermatitis, Allergic Contact, Nerve Degeneration		FALSE	FALSE	1	1
ETV4	B4GALT1	tf-gene	Experimental	PMID20584335	Breast Neoplasms, Prostatic Neoplasms	Congenital disorder of glycosylation type 2D	FALSE	FALSE	1	1
ETV4	GBA	tf-gene	Experimental	Transfac	Breast Neoplasms, Prostatic Neoplasms	Gaucher Disease, Parkinson Disease, GAUCHER DISEASE, TYPE I, Acute neuronopathic Gaucher's disease, GAUCHER DISEASE, TYPE III, Hypertension, Pulmonary, Gaucher Disease, Perinatal Lethal, Gaucher-like disease	FALSE	FALSE	1	1
ETV4	FOS	tf-gene	Experimental	Transfac	Breast Neoplasms, Prostatic Neoplasms	Hypertension, Reperfusion Injury, Carcinoma, Hepatocellular, Breast Neoplasms, Endometriosis, Seizures, Amphetamine-Related Disorders, Amyotrophic lateral sclerosis 1, Anxiety Disorders, Brain Injuries, Cocaine-Related Disorders, Epilepsy, Fibrous Dysplasia of Bone, Hemorrhage, Hyperkinesis, Infarction, Middle Cerebral Artery, Lung Neoplasms, Nervous System Diseases, Neurotoxicity Syndromes, Status Epilepticus, Substance Withdrawal Syndrome	FALSE	TRUE	1	1
ETV4	PLAU	tf-gene	Experimental	Transfac	Breast Neoplasms, Prostatic Neoplasms	Alzheimer Disease, Myocardial Infarction, Asthenozoospermia, Brain Edema, Intracranial Hemorrhages, Reperfusion Injury, Thrombosis, Neoplasm Metastasis, Prostatic Neoplasms, Asthma, Adenocarcinoma, Pancreatic Neoplasms, Carcinoma, Transitional Cell, Idiopathic Pulmonary Fibrosis, Stomach Neoplasms, Liver Cirrhosis, Bone Neoplasms, Angina Pectoris, Angina, Unstable, Anuria, Arterial Occlusive Diseases, Brain Ischemia, Carotid Artery Diseases, Cerebral Hemorrhage, Cerebral Infarction, Cerebrovascular Disorders, Coronary Disease, Embolism, Cholesterol, Glomerulonephritis, IGA, Graft Occlusion, Vascular, Heart Rupture, Post-Infarction, Hematuria, Hemorrhage, Hypotension, Infarction, Middle Cerebral Artery, Intracranial Embolism and Thrombosis, Ischemia, Neoplasm Invasiveness, Neoplasm Recurrence, Local, Nephritis, Pulmonary Embolism, Purpura, Schoenlein-Henoch, Sagittal Sinus Thrombosis, Stroke, Thromboembolism, Venous Thrombosis, Ventricular Fibrillation	FALSE	FALSE	1	1
F12	CYBB	tf-gene	Experimental	PMID20584335	Factor XII Deficiency, Hereditary Angioedema Type III, Thromboembolism, Hypertension, Liver Neoplasms, Experimental	Granulomatous Disease, Chronic, X-Linked, Hypertension, Diabetes Mellitus, Experimental, Kidney Failure, Chronic, Reperfusion Injury, Granulomatous Disease, Chronic, Atypical Mycobacteriosis, Familial, X-Linked 2, Brain Infarction, Heart Failure, Kidney Diseases, Myocardial Reperfusion Injury, Proteinuria	FALSE	FALSE	1	1
FOS	A4GALT	tf-gene	Experimental	PMID20584335	Hypertension, Reperfusion Injury, Carcinoma, Hepatocellular, Breast Neoplasms, Endometriosis, Seizures, Amphetamine-Related Disorders, Amyotrophic lateral sclerosis 1, Anxiety Disorders, Brain Injuries, Cocaine-Related Disorders, Epilepsy, Fibrous Dysplasia of Bone, Hemorrhage, Hyperkinesis, Infarction, Middle Cerebral Artery, Lung Neoplasms, Nervous System Diseases, Neurotoxicity Syndromes, Status Epilepticus, Substance Withdrawal Syndrome	Burkitt Lymphoma	TRUE	FALSE	1	1
FOS	MIER1	tf-gene	Experimental	PMID20584335	Hypertension, Reperfusion Injury, Carcinoma, Hepatocellular, Breast Neoplasms, Endometriosis, Seizures, Amphetamine-Related Disorders, Amyotrophic lateral sclerosis 1, Anxiety Disorders, Brain Injuries, Cocaine-Related Disorders, Epilepsy, Fibrous Dysplasia of Bone, Hemorrhage, Hyperkinesis, Infarction, Middle Cerebral Artery, Lung Neoplasms, Nervous System Diseases, Neurotoxicity Syndromes, Status Epilepticus, Substance Withdrawal Syndrome		TRUE	FALSE	1	1
FOS	PLAU	tf-gene	Experimental	Transfac	Hypertension, Reperfusion Injury, Carcinoma, Hepatocellular, Breast Neoplasms, Endometriosis, Seizures, Amphetamine-Related Disorders, Amyotrophic lateral sclerosis 1, Anxiety Disorders, Brain Injuries, Cocaine-Related Disorders, Epilepsy, Fibrous Dysplasia of Bone, Hemorrhage, Hyperkinesis, Infarction, Middle Cerebral Artery, Lung Neoplasms, Nervous System Diseases, Neurotoxicity Syndromes, Status Epilepticus, Substance Withdrawal Syndrome	Alzheimer Disease, Myocardial Infarction, Asthenozoospermia, Brain Edema, Intracranial Hemorrhages, Reperfusion Injury, Thrombosis, Neoplasm Metastasis, Prostatic Neoplasms, Asthma, Adenocarcinoma, Pancreatic Neoplasms, Carcinoma, Transitional Cell, Idiopathic Pulmonary Fibrosis, Stomach Neoplasms, Liver Cirrhosis, Bone Neoplasms, Angina Pectoris, Angina, Unstable, Anuria, Arterial Occlusive Diseases, Brain Ischemia, Carotid Artery Diseases, Cerebral Hemorrhage, Cerebral Infarction, Cerebrovascular Disorders, Coronary Disease, Embolism, Cholesterol, Glomerulonephritis, IGA, Graft Occlusion, Vascular, Heart Rupture, Post-Infarction, Hematuria, Hemorrhage, Hypotension, Infarction, Middle Cerebral Artery, Intracranial Embolism and Thrombosis, Ischemia, Neoplasm Invasiveness, Neoplasm Recurrence, Local, Nephritis, Pulmonary Embolism, Purpura, Schoenlein-Henoch, Sagittal Sinus Thrombosis, Stroke, Thromboembolism, Venous Thrombosis, Ventricular Fibrillation	TRUE	FALSE	1	1
FOS	APOH	tf-gene	Experimental	PMID20584335	Hypertension, Reperfusion Injury, Carcinoma, Hepatocellular, Breast Neoplasms, Endometriosis, Seizures, Amphetamine-Related Disorders, Amyotrophic lateral sclerosis 1, Anxiety Disorders, Brain Injuries, Cocaine-Related Disorders, Epilepsy, Fibrous Dysplasia of Bone, Hemorrhage, Hyperkinesis, Infarction, Middle Cerebral Artery, Lung Neoplasms, Nervous System Diseases, Neurotoxicity Syndromes, Status Epilepticus, Substance Withdrawal Syndrome	Drug-Induced Liver Injury	TRUE	FALSE	1	1
FOS	MT2A	tf-gene	Experimental	Transfac	Hypertension, Reperfusion Injury, Carcinoma, Hepatocellular, Breast Neoplasms, Endometriosis, Seizures, Amphetamine-Related Disorders, Amyotrophic lateral sclerosis 1, Anxiety Disorders, Brain Injuries, Cocaine-Related Disorders, Epilepsy, Fibrous Dysplasia of Bone, Hemorrhage, Hyperkinesis, Infarction, Middle Cerebral Artery, Lung Neoplasms, Nervous System Diseases, Neurotoxicity Syndromes, Status Epilepticus, Substance Withdrawal Syndrome	Prostatic Neoplasms, Carcinoma, Hepatocellular, Cardiomegaly, Heart Diseases, Neoplasm Invasiveness, Prostatic Intraepithelial Neoplasia, Stomach Neoplasms, Urinary Bladder Neoplasms	TRUE	TRUE	1	1
FOS	CCND1	tf-gene	Experimental	PMID20584335	Hypertension, Reperfusion Injury, Carcinoma, Hepatocellular, Breast Neoplasms, Endometriosis, Seizures, Amphetamine-Related Disorders, Amyotrophic lateral sclerosis 1, Anxiety Disorders, Brain Injuries, Cocaine-Related Disorders, Epilepsy, Fibrous Dysplasia of Bone, Hemorrhage, Hyperkinesis, Infarction, Middle Cerebral Artery, Lung Neoplasms, Nervous System Diseases, Neurotoxicity Syndromes, Status Epilepticus, Substance Withdrawal Syndrome	Colorectal Neoplasms, Prostatic Neoplasms, Carcinoma, Transitional Cell, Mammary Neoplasms, Experimental, Carcinoma, Breast Neoplasms, Multiple Myeloma, Carcinoma, Hepatocellular, Stomach Neoplasms, Leukemia, Lymphocytic, Chronic, B-Cell, Esophageal Neoplasms, Lung Neoplasms, Leukemia, Hyperplasia, Hyperparathyroidism, Carcinoma, Adenoid Cystic, von Hippel-Lindau Disease, Precancerous Conditions, Colonic Neoplasms, Brain Neoplasms, Kidney Neoplasms, Papilloma, Intestinal Polyps, Cecal Neoplasms, Cell Transformation, Neoplastic, Hemangiosarcoma, Mammary Neoplasms, Animal, Myocardial Ischemia, Neoplasms, Experimental, Salivary Gland Neoplasms, Urologic Neoplasms	TRUE	TRUE	1	1
FOS	NAT1	tf-gene	Experimental	Transfac	Hypertension, Reperfusion Injury, Carcinoma, Hepatocellular, Breast Neoplasms, Endometriosis, Seizures, Amphetamine-Related Disorders, Amyotrophic lateral sclerosis 1, Anxiety Disorders, Brain Injuries, Cocaine-Related Disorders, Epilepsy, Fibrous Dysplasia of Bone, Hemorrhage, Hyperkinesis, Infarction, Middle Cerebral Artery, Lung Neoplasms, Nervous System Diseases, Neurotoxicity Syndromes, Status Epilepticus, Substance Withdrawal Syndrome	Urinary Bladder Neoplasms, Prostatic Neoplasms, Neoplasms, Chromosome Aberrations, Dermatitis, Occupational, Drug Toxicity, Peripheral Nervous System Diseases	TRUE	FALSE	1	1
FOS	HBB	tf-gene	Experimental	Transfac	Hypertension, Reperfusion Injury, Carcinoma, Hepatocellular, Breast Neoplasms, Endometriosis, Seizures, Amphetamine-Related Disorders, Amyotrophic lateral sclerosis 1, Anxiety Disorders, Brain Injuries, Cocaine-Related Disorders, Epilepsy, Fibrous Dysplasia of Bone, Hemorrhage, Hyperkinesis, Infarction, Middle Cerebral Artery, Lung Neoplasms, Nervous System Diseases, Neurotoxicity Syndromes, Status Epilepticus, Substance Withdrawal Syndrome	beta-Thalassemia, Anemia, Sickle Cell, Hemoglobinopathies, Malaria, Falciparum, alpha-Thalassemia, Polycythemia Vera, Beta Thalassemia, Dominant Inclusion Body Type, Chloracne, Cyanosis, Heinz Body Anemias, Methemoglobinemia, Polycythemia	TRUE	FALSE	1	1
