id	baseMean	baseMeanA	baseMeanB	foldChange	log2FoldChange	pval	padj
ADAM21P1	1.3457841887	1.6984727032	0.9930956742	0.5846992256	-0.7742334143	0.4471538343	0.6429192425
ADAM21	6.0849311004	8.0280722646	4.1417899363	0.5159133849	-0.9547992185	0.2661502836	0.458841775
ADAM22	86.1534478756	76.8359948475	95.4709009036	1.2425283371	0.3132787542	0.55562984	0.7337735689
ADAM23	40.3582521217	37.2979843959	43.4185198475	1.1640982898	0.2192128763	0.781616129	0.8919399367
ADAM28	122.2371092833	141.4876958509	102.9865227156	0.7278832417	-0.4582210458	0.2812486935	0.4756057673
ADAM29	5.6049783181	6.5768151557	4.6331414805	0.7044658198	-0.5053983852	0.6167194565	0.7810193906
ADAM2	1.5560043906	2.3423768995	0.7696318817	0.3285687636	-1.6057327625	0.3654598363	0.5667960363
ADAM30	0.0182414551	0.0281436439	0.0083392664	0.2963108264	-1.7548167553	0.7200892862	0.852298593
ADAM32	40.4431452997	44.0357604869	36.8505301124	0.8368319226	-0.2569902078	0.7225469566	0.8540858767
ADAM33	328.3133936786	70.5956416803	586.0311456768	8.3012368997	3.0533263167	2.16441445624964e-23	2.37805918656596e-21
ADAM3A	0.008808662	0.0176173241	0	0	-Inf	0.6565040958	0.809928694
ADAM5P	2.1170717769	4.2341435537	0	0	-Inf	0.044476101	0.1273713731
ADAM6	35699.2878987996	31651.6808722844	39746.8949253147	1.255759373	0.3285600433	0.2710050122	0.4642239664
ADAM7	0.0364476713	0.0645095851	0.0083857575	0.1299924264	-2.9435005233	0.4237599382	0.6224163058
ADAM8	249.7127060424	415.5816061597	83.8438059251	0.2017505219	-2.3093556895	1.52604626933365e-12	5.12798743803407e-11
ADAM9	2556.48067849	2994.9393219265	2118.0220350535	0.7072003161	-0.4998091754	0.032733577	0.1002616392
ADAMDEC1	101.3880235108	175.8919009247	26.8841460969	0.1528447072	-2.7098615003	9.52263974373634e-09	1.85307726834081e-07
ADAMTS10	130.6794307209	102.0598095835	159.2990518582	1.5608401829	0.6423228249	0.1215062206	0.2660431209
ADAMTS12	357.1485855014	472.5497574519	241.7474135508	0.5115808647	-0.9669657925	0.0002701296	0.0019523005
ADAMTS13	59.7727777436	58.9533701663	60.5921853209	1.0277984982	0.0395574492	0.9090681877	0.9683886131
ADAMTS14	76.3261504146	137.7512328526	14.9010679767	0.108173754	-3.2085775916	1.92965768611443e-09	4.22128807240938e-08
ADAMTS15	381.4834438506	427.8224410403	335.1444466609	0.7833727605	-0.3522291312	0.1686421272	0.3360984491
ADAMTS16	181.9889072079	205.0411866713	158.9366277445	0.7751448883	-0.367462094	0.2513136281	0.4417924157
ADAMTS17	58.8948282791	74.1022778768	43.6873786814	0.5895551383	-0.762301347	0.1539037396	0.3157343371
ADAMTS18	101.6017737572	46.1826290673	157.020918447	3.3999995587	1.7655345591	0.0001145253	0.0009282104
ADAMTS19	22.8453143526	39.2698946046	6.4207341006	0.1635027077	-2.6126135667	0.0003472842	0.0024247899
ADAMTS1	3190.8446655241	1137.7252725028	5243.9640585454	4.609165486	2.2045055667	8.72738645111033e-19	5.48815102329147e-17
ADAMTS20	0.8157087629	1.6055403482	0.0258771776	0.0161174259	-5.9552348397	6.42344499421835e-05	0.0005615705
ADAMTS2	647.2432708112	696.5394134644	597.9471281579	0.8584541185	-0.2201870659	0.285974818	0.480528269
ADAMTS3	83.1690868058	42.7063411142	123.6318324975	2.8949291668	1.5335280487	0.0017897444	0.0097650748
ADAMTS4	629.0784079325	789.7563035745	468.4005122904	0.5930949967	-0.7536648934	0.0011737288	0.0068317303
ADAMTS5	1424.7470137259	318.5551600157	2530.9388674362	7.9450568853	2.9900575491	1.38344350022201e-33	4.83142938104319e-31
ADAMTS6	53.338678046	77.0712620778	29.6060940143	0.3841392137	-1.3802988503	0.0121707604	0.0466164438
ADAMTS7	145.1498313469	196.7070856869	93.5925770069	0.4757966734	-1.0715829099	0.0036002697	0.0173895959
ADAMTS8	62.2281323108	31.156416062	93.2998485597	2.9945629296	1.5823454503	0.0031234127	0.0155194566
ADAMTS9	588.7879675148	345.1889652931	832.3869697364	2.4113950718	1.2698680348	4.0074198808192e-07	5.8574821083095e-06
ADAMTSL1	211.087022154	152.2817561297	269.8922881783	1.7723218791	0.8256406418	0.0157793487	0.0568308754
ADAMTSL2	122.964038597	189.7137660123	56.2143111817	0.2963111869	-1.7548150001	1.67867196396118e-05	0.0001708995
ADAMTSL3	240.0950689644	163.0083180136	317.1818199152	1.94580144	0.9603644973	0.0039179998	0.0186615497
ADAMTSL4	590.7458792194	241.1724957027	940.3192627361	3.8989490074	1.9630852865	2.62859743629907e-14	1.09145392912316e-12
ADAMTSL5	60.935206119	74.4927183961	47.3776938418	0.6360043621	-0.6528914346	0.2034608616	0.3822257041
ADAP1	148.6668952992	192.89803604	104.4357545584	0.5414039287	-0.8852227383	0.0191482623	0.066244926
ADAP2	280.6032790154	297.5214544951	263.6851035358	0.8862725681	-0.1741776352	0.5236276774	0.7098659843
ADARB1	704.9166532594	586.3076880279	823.5256184909	1.4045963157	0.4901555561	0.0439728785	0.1262126684
ADARB2	4.3652274313	3.5107058291	5.2197490334	1.486809003	0.5722193292	0.5233490482	0.7097079007
ADAR	9826.2211830823	12995.1940560795	6657.248310085	0.5122854096	-0.9649802919	0.0004447906	0.0029969236
ADAT1	322.7437337706	341.7733564266	303.7141111146	0.8886418599	-0.1703259931	0.5518599377	0.73044852
ADAT2	126.6022745785	96.7433813537	156.4611678033	1.6172803309	0.6935697696	0.0768011318	0.1912400986
ADAT3	28.1040948721	34.1402162125	22.0679735317	0.6463923191	-0.6295180399	0.3528691148	0.5529464593
ADA	138.13257462	153.217268411	123.0478808291	0.8030940775	-0.3163590945	0.3733818593	0.5744556427
ADCK1	171.9259788408	180.0103720258	163.8415856557	0.9101785848	-0.1357784528	0.6930623056	0.8350822198
ADCK2	801.9330386712	951.3139180079	652.5521593345	0.6859482942	-0.5438282626	0.0219198401	0.0739241786
ADCK4	500.6249501465	558.5022324276	442.7476678655	0.7927410889	-0.3350783397	0.1890054362	0.3641394262
ADCK5	109.6038902654	143.8789586561	75.3288218746	0.5235569021	-0.9335817517	0.0315772115	0.0975909489
ADCY10	6.079876574	6.8761546693	5.2835984786	0.7683943618	-0.3800811619	0.6977724172	0.8379241107
ADCY1	866.0478291928	1116.5224170884	615.5732412972	0.5513308393	-0.8590097925	0.0224827083	0.0752901242
ADCY2	175.5066312391	188.8731462132	162.140116265	0.858460398	-0.2201765127	0.4992124883	0.6889491662
ADCY3	1209.7336795799	1008.4087700154	1411.0585891445	1.3992922623	0.4846973216	0.0376394195	0.1118374548
ADCY4	340.7510213621	142.9156493137	538.5863934104	3.7685613577	1.914013882	5.33566224029208e-11	1.46558351732292e-09
ADCY5	347.8030115671	206.3379429671	489.268080167	2.3711978182	1.2456160253	1.1588957005869e-05	0.0001231098
ADCY6	2272.1899155153	1647.5983375336	2896.781493497	1.758184278	0.8140862895	0.0006684065	0.0042400345
ADCY7	627.937839971	672.5584491656	583.3172307764	0.867310836	-0.2053789606	0.3400562068	0.538690866
ADCY8	4.2430279797	4.3309303441	4.1551256154	0.9594071678	-0.0597848768	0.9373481226	0.9831974917
ADCY9	994.3740955806	1140.9514354415	847.7967557196	0.7430612114	-0.4284470339	0.0519738738	0.143283486
ADCYAP1R1	21.6961674279	4.5206252857	38.87170957	8.5987462161	3.1041263157	4.9214794644666e-05	0.0004435455
ADCYAP1	43.2446708347	56.973618326	29.5157233434	0.5180594846	-0.9488103345	0.1967008981	0.3743347324
ADC	146.7487498748	173.8114154131	119.6860843364	0.6885973746	-0.5382674144	0.1582553261	0.3218258722
ADD1	5717.5369014807	4807.6507123559	6627.4230906055	1.3785159295	0.4631159386	0.072856947	0.1841860539
ADD2	55.5389175467	52.6634133556	58.4144217377	1.1092031073	0.1495235631	0.7939227048	0.8990588499
ADD3	2532.7081205772	1541.1966292312	3524.2196119233	2.286677472	1.1932528929	5.35815596114387e-07	7.62659797176788e-06
ADH1A	168.8385653116	13.9837729154	323.6933577078	23.1477841972	4.5328021942	1.39565868398478e-19	9.47739475093416e-18
ADH1B	18285.0033556019	1550.3373041389	35019.6694070648	22.5884195095	4.4975114251	2.20988860803693e-24	2.77043535303707e-22
ADH1C	190.1737069495	38.9154972782	341.4319166207	8.7736747697	3.1331812283	3.32644873518017e-17	1.81212696139049e-15
ADH4	16.4556701626	1.4091820311	31.502158294	22.3549247706	4.4825207858	1.46754554257619e-07	2.31644779468624e-06
ADH5	2922.3669028763	2064.6063616955	3780.127444057	1.8309192077	0.8725681313	0.0002893598	0.00207138
ADH6	1.2629911768	0.5490708933	1.9769114603	3.6004666871	1.8481839187	0.0992584266	0.2301905667
ADH7	12.6012779876	15.528960746	9.6735952291	0.6229389968	-0.6828372049	0.473356113	0.6662782948
ADHFE1	224.8134196513	81.2314202236	368.3954190791	4.5351345337	2.1811453486	2.02040981663778e-10	5.08534810604699e-09
ADI1	1641.0101864728	1472.7531638877	1809.267209058	1.2284931742	0.2968898417	0.2101418043	0.3907342903
ADIG	0.0131514468	0	0.0263028935	Inf	Inf	0.3822159099	0.5817570667
ADIPOQ	18312.8736749904	1343.392665425	35282.3546845559	26.2636201556	4.7149938847	1.69524344512845e-25	2.40245478669399e-23
ADIPOR1	3425.0151974319	4565.9236601289	2284.1067347349	0.5002507498	-0.9992766702	3.12146450288521e-05	0.0002963421
ADIPOR2	3505.700399825	3765.7518824075	3245.6489172426	0.861886024	-0.2144309953	0.3091547111	0.5051754837
ADK	419.6874034892	450.1944132247	389.1803937538	0.8644718422	-0.2101091221	0.4097563497	0.6084985572
ADM2	190.5390527242	309.6912402456	71.3868652028	0.2305097979	-2.1171000206	4.47903819399744e-09	9.1724136083778e-08
ADM	480.8819637112	245.6285342508	716.1353931716	2.9155219908	1.5437542046	3.51811005726668e-09	7.37445641907444e-08
ADNP2	767.7727858622	828.250690572	707.2948811524	0.8539623199	-0.2277556809	0.3495668514	0.5493795333
ADNP	3341.7058145068	3958.6712104668	2724.7404185468	0.6882967222	-0.5388974552	0.0259529272	0.0842006299
ADORA1	381.529991206	360.618215058	402.441767354	1.1159773704	0.1583077727	0.4996240302	0.6890794893
ADORA2A	215.8164608227	361.6091456232	70.0237760222	0.1936449254	-2.3685144	6.17795692874093e-12	1.95189505097555e-10
ADORA2B	70.1078347135	60.0164387652	80.1992306617	1.336287729	0.4182306819	0.3644412797	0.5657894193
ADORA3	168.6581429199	212.6061677109	124.7101181288	0.5865780822	-0.7696049297	0.0300930428	0.0939842922
ADO	702.2894540437	729.9323751872	674.6465329002	0.9242589531	-0.1136309814	0.6536246769	0.808226068
ADPGK	928.3434718161	1035.3662931807	821.3206504516	0.7932657803	-0.3341237792	0.1540959423	0.3159960515
ADPRHL1	125.2585367286	134.758272945	115.7588005121	0.8590107159	-0.2192519663	0.4469600724	0.6427764712
ADPRHL2	631.6549378422	727.1250957	536.1847799844	0.7374037606	-0.439473321	0.0698811718	0.1787192462
ADPRH	382.6821273765	293.4609195552	471.9033351978	1.6080619386	0.6853229766	0.0130263988	0.0490767254
ADRA1A	33.2134586205	2.133581524	64.2933357169	30.1339953465	4.9133200617	6.71126246110423e-11	1.82802451186372e-09
ADRA1B	30.7129902994	18.8953966521	42.5305839466	2.25084367	1.1704658594	0.0857339661	0.2072839974
ADRA1D	11.0365236765	14.3922017416	7.6808456115	0.5336810691	-0.9059502585	0.4467492666	0.6426210214
ADRA2A	915.2481181978	503.1220889754	1327.3741474201	2.6382744398	1.3995946451	9.35250224358174e-09	1.82178173682996e-07
ADRA2B	34.036493887	17.9927723025	50.0802154715	2.7833518165	1.4768232773	0.0219274269	0.0739249724
ADRA2C	75.1729543702	66.5264620913	83.8194466491	1.2599414431	0.3333566847	0.5244005149	0.7102285921
ADRB1	58.4663746116	38.0777646528	78.8549845703	2.0708932178	1.0502531653	0.0624246637	0.1645968004
ADRB2	218.3950558595	52.8267220852	383.9633896337	7.2683553792	2.8616289605	5.06195260005595e-16	2.52542364794118e-14
ADRB3	5.59260291	0.7331491706	10.4520566494	14.2563847425	3.8335362719	0.0001817838	0.0013881863
ADRBK1	1749.1364645799	2024.5269190146	1473.7460101452	0.7279458704	-0.4580969184	0.0464862939	0.1315475733
ADRBK2	1464.6362242698	723.580395144	2205.6920533956	3.048302674	1.6080061589	2.11315109548411e-11	6.15900089036999e-10
ADRM1	1324.3563018074	1628.0997829626	1020.6128206521	0.6268736298	-0.6737534525	0.0030110328	0.0150682619
ADSL	850.7383794786	837.947916268	863.5288426891	1.0305280626	0.0433837918	0.9189950721	0.9731326345
ADSSL1	231.4490429885	129.9027015232	332.9953844537	2.5634215497	1.3580707466	0.2490725924	0.4389576183
ADSS	1791.4899828438	2369.3317156085	1213.6482500792	0.5122323067	-0.9651298477	4.01316964296324e-05	0.0003717933
AEBP1	12408.4312977144	17877.8364730824	6939.0261223464	0.3881356747	-1.3653670531	1.44526832699385e-06	1.86815020958484e-05
AEBP2	746.0100273847	685.3259270364	806.6941277331	1.1770955919	0.2352314864	0.3045756229	0.5007053229
AEN	453.0034162876	497.7027458712	408.304086704	0.8203774042	-0.285640339	0.295164105	0.490777453
AES	6113.1290804752	6083.9593473854	6142.298813565	1.0095890625	0.0137681859	0.9887525196	1
AFAP1L1	490.7363064164	259.3445251407	722.1280876921	2.7844354428	1.4773848441	3.1031011238066e-08	5.49704245274327e-07
AFAP1L2	752.5007975467	573.8985499905	931.1030451028	1.6224174902	0.6981451103	0.0029533153	0.0148439958
AFAP1	1415.608739755	1402.2725423713	1428.9449371387	1.0190208351	0.0271835494	0.8964545103	0.9613928963
AFARP1	2.3300239933	2.4744383347	2.1856096518	0.8832750532	-0.1790653296	0.8471504785	0.9322897928
AFF1	2672.9229814092	2265.0442439387	3080.8017188796	1.3601507905	0.4437666019	0.0686612283	0.1765922728
AFF2	60.3717385199	32.3932335599	88.35024348	2.727428965	1.4475416225	0.0093908196	0.0377893538
AFF3	2139.3900167315	2704.2667801082	1574.5132533548	0.5822329605	-0.7803315814	0.0011666957	0.0067948384
AFF4	3840.2365564039	4041.7031902273	3638.7699225806	0.9003060718	-0.1515125454	0.5443745489	0.7249819602
AFG3L1	219.7456131546	203.5934509418	235.8977753673	1.1586707444	0.2124706588	0.4902766034	0.6811351518
AFG3L2	1494.9235058285	1634.3810792728	1355.4659323841	0.8293450956	-0.269955554	0.222821386	0.4065035304
AFMID	624.6239738156	646.1370527881	603.1108948431	0.9334101678	-0.099416912	0.7497792849	0.8717776231
AFM	0.0228457998	0.019261342	0.0264302575	1.3721918964	0.4564822517	1	1
AFP	65.5647110767	35.5033129423	95.6261092111	2.693441859	1.4294509233	0.0082644244	0.0342367175
AFTPH	1914.7947948067	2276.4446165428	1553.1449730705	0.6822678495	-0.5515898611	0.0198970546	0.0683141974
AG2	368.5975912733	173.8711969748	563.3239855718	3.2398924915	1.6959459413	2.6020193432861e-09	5.55542492321465e-08
AGAP11	131.7041125767	41.3920766177	222.0161485357	5.3637354459	2.4232380813	7.84008311385991e-09	1.53944282588111e-07
AGAP1	540.5839836504	571.2249079635	509.9430593374	0.8927185286	-0.1637227251	0.530315347	0.7147394937
AGAP2	93.826331548	103.8815057453	83.7711573506	0.806410696	-0.3104133204	0.4974423882	0.6873241257
AGAP3	1185.9052657219	1135.4977497087	1236.3127817352	1.0887848805	0.122718938	0.576155628	0.7500057345
AGAP4	173.7397087357	145.3013813937	202.1780360777	1.3914391876	0.4765778575	0.1697756665	0.3375675175
AGAP5	52.017757887	45.3123012953	58.7232144787	1.2959662785	0.3740281792	0.49719201	0.6870819771
AGAP6	97.6287794518	85.9019295295	109.3556293741	1.2730287896	0.3482650462	0.4256668436	0.6243463552
AGAP7	11.1210894798	10.2233023879	12.0188765717	1.1756354371	0.2334407519	0.7622570256	0.8798595673
AGAP8	32.2279458885	26.7343240468	37.7215677302	1.4109789222	0.4966964365	0.4279934842	0.6262191487
AGA	564.199139709	636.8881925312	491.5100868868	0.771736849	-0.3738191014	0.1391433629	0.2931093008
AGBL1	10.0067399279	0.0811622107	19.9323176452	245.5861845583	7.940085594	0.0947542442	0.2225956462
AGBL2	17.4532572598	22.1530483484	12.7534661712	0.5756980245	-0.7966158332	0.2994250979	0.4952517456
AGBL3	5.498415124	4.8575800756	6.1392501725	1.2638495047	0.337824682	0.7054937621	0.8434098359
AGBL4	7.9979781022	8.5394733802	7.4564828243	0.8731782971	-0.1956518224	0.8071670982	0.9079585264
AGBL5	730.8079563708	741.1087628394	720.5071499023	0.9722016336	-0.0406725366	0.9071990971	0.9673987318
AGER	30.0756727966	21.2454427486	38.9059028447	1.8312587459	0.8728356497	0.1765433225	0.3470356577
AGFG1	1985.441596631	1932.8205073667	2038.0626858954	1.0544500527	0.0764907591	0.7581107451	0.8772482008
AGFG2	414.5453079172	362.7533708079	466.3372450265	1.2855490329	0.3623846379	0.1688967359	0.3364687241
AGGF1	972.1787420921	1056.859525752	887.4979584321	0.8397501624	-0.2519679253	0.2730834871	0.4662732458
AGK	565.7038849879	617.6692040647	513.7385659111	0.8317373807	-0.2658000225	0.2893088005	0.4839138524
AGL	2051.5984351453	2295.5595302059	1807.6373400847	0.7874495592	-0.3447405816	0.3129277686	0.509591991
AGMAT	30.7052051712	43.2353118598	18.1750984826	0.420376255	-1.2502469141	0.0404475695	0.1183826872
AGPAT1	1844.4313469365	1945.5349687789	1743.3277250941	0.8960659937	-0.1583231067	0.4813433302	0.6731234543
AGPAT2	2281.1409336417	994.7733441851	3567.5085230983	3.5862526313	1.8424771215	1.20587130177232e-10	3.17405451531108e-09
AGPAT3	2210.5595138768	2421.2369939301	1999.8820338236	0.8259753336	-0.2758293963	0.214047644	0.395814086
AGPAT4	235.0108468288	185.517452599	284.5042410586	1.5335713006	0.6168952436	0.0499472187	0.1390883891
AGPAT5	702.9968240232	784.8849846989	621.1086633475	0.791337171	-0.3376355692	0.1647464993	0.3306596148
AGPAT6	2126.0553389405	2463.7669002484	1788.3437776325	0.7258575385	-0.4622416716	0.0454923042	0.1295229281
AGPAT9	207.561221907	95.1957385989	319.9267052152	3.3607250695	1.748772525	2.62210923278019e-06	3.20103559709627e-05
AGPHD1	57.5044145141	51.2120570305	63.7967719977	1.2457373458	0.3169999192	0.5656690045	0.7412941813
AGPS	1263.3030104869	1245.7827790387	1280.8232419352	1.0281272654	0.0400188578	0.9098071053	0.9687536102
AGR2	6294.5913737376	10505.2101988471	2083.9725486281	0.1983751404	-2.3336968504	5.37764745605858e-10	1.27479577331076e-08
AGR3	1328.5181617739	2213.2677789424	443.7685446053	0.2005037749	-2.318298696	2.19777738694169e-20	1.62810349834919e-18
AGRN	4094.4058030095	4843.3144226759	3345.497183343	0.6907454052	-0.5337740346	0.031966415	0.0985662942
AGRP	0.0952138927	0.1222179249	0.0682098606	0.5581003001	-0.8414036728	0.7034469605	0.8423016106
AGTPBP1	420.8606588562	385.4713716876	456.2499460248	1.1836156445	0.2432006706	0.3742356313	0.5751611977
AGTR1	576.0687031351	608.8815718198	543.2558344504	0.8922192091	-0.1645298858	0.6679283944	0.8179922365
AGTR2	0.872126851	0.4885567212	1.2556969807	2.5702173896	1.3618903881	0.224570222	0.4086735983
AGTRAP	771.6132708504	936.7333531276	606.4931885732	0.6474555289	-0.6271469916	0.0086478697	0.0354637005
AGT	263.1916849881	366.2754168132	160.107953163	0.4371244856	-1.1938839017	0.0011690145	0.0068063163
AGXT2L1	5.6205977041	8.35023459	2.8909608183	0.3462131258	-1.5302676731	0.0737925807	0.1857828914
AGXT2L2	435.2809983861	311.1280427999	559.4339539724	1.7980827088	0.8464593839	0.0015990798	0.0088753481
AGXT2	0.1532929544	0.2193156122	0.0872702967	0.3979210412	-1.3294459072	0.3869195588	0.5866790054
AGXT	2.8472915936	1.3026367399	4.3919464473	3.3715818946	1.7534256407	0.0765297338	0.1907342938
AHCTF1	1903.5371525498	2261.5957124915	1545.4785926081	0.6833575887	-0.5492873826	0.0175756828	0.0619664014
AHCYL1	4360.8643656065	4401.5972984364	4320.1314327766	0.9814917494	-0.0269519546	0.8721260866	0.946670915
AHCYL2	741.9429035865	790.7039748263	693.1818323466	0.8766641555	-0.1899038337	0.3977112637	0.5979550265
AHCY	3361.0667038905	4157.3603293596	2564.7730784215	0.6169234503	-0.6968366084	0.0044318254	0.0206610752
AHDC1	885.7055277683	746.5336929935	1024.8773625431	1.3728481007	0.4571720068	0.0465247912	0.1315813942
AHI1	426.0118633293	432.2287928486	419.79493381	0.9712331542	-0.0421104244	0.9120986489	0.969798323
AHNAK2	1496.9032541113	1680.5224856829	1313.2840225397	0.7814736391	-0.3557308862	0.1001309505	0.2315412398
AHNAK	70724.1832984855	38265.9125044578	103182.454092513	2.6964587368	1.4310659568	0.0002308197	0.0016970458
AHRR	42.6509682534	50.7158769215	34.5860595853	0.6819572427	-0.5522468068	0.288943195	0.4835976825
AHR	2768.7980345024	2363.0476397674	3174.5484292373	1.3434127928	0.4259026723	0.0673556258	0.1741274255
